file,emotion,pitch,energy,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-02-01-02-02-19.wav,calm,274.5969,0.011640121,-362.49902,63.72345,26.526838,30.90487,13.457718,16.27805,1.9826422,0.39092508,-0.38138723,6.0422955,7.107824,0.9812658,1.805174
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-01-01-19.wav,calm,274.712,0.026641864,-306.9499,69.135506,14.75174,19.503649,9.512897,10.719618,-3.6831684,-4.380858,-8.5403805,-3.543768,0.64850813,-8.63365,2.1157131
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-01-02-19.wav,calm,269.01056,0.011595347,-337.7019,64.41693,18.469643,23.47137,14.807117,12.186271,2.5859842,1.5898062,-2.1111636,2.5951688,0.33378398,-2.5179768,3.5300753
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-02-01-19.wav,calm,274.71957,0.013241483,-338.14197,61.621437,16.980684,23.538042,13.520003,12.606577,-0.5193693,-4.6754465,-2.5160286,6.177148,3.3582497,-2.3456883,2.3331287
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-02-02-19.wav,calm,269.11758,0.025948,-327.3186,66.35715,20.432518,25.90258,14.337355,12.698691,-1.7259468,-2.050441,-8.252956,1.1598809,-0.7581997,-2.1705375,3.5550606
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-01-01-19.wav,happy,274.08112,0.02306931,-309.18512,74.39236,8.322383,11.348933,3.7483194,8.154741,-6.001327,-5.279405,-7.9763975,-1.2269658,5.6431427,-5.6507072,-1.2746401
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-01-02-19.wav,happy,275.32407,0.011544059,-343.09027,65.76584,7.1538744,17.170687,3.6706777,11.238316,-1.4635777,-3.670237,-4.2807136,-3.2870598,4.2488647,-8.081537,-0.10348425
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-02-01-19.wav,happy,274.70425,0.012095636,-353.24936,78.132034,15.737865,19.704098,5.811307,17.669943,-2.0204675,-3.310179,-6.1272473,0.2465467,3.3371828,-3.0471013,2.8938239
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-02-02-19.wav,happy,275.0277,0.01127581,-363.46915,69.5262,3.1824963,18.595871,0.6725024,14.328769,0.106470495,-3.164278,-6.186623,1.9518176,4.695042,-4.903759,3.983675
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-01-01-19.wav,happy,269.4384,0.006337188,-381.06345,56.514385,8.00578,12.291095,-0.6592068,6.4381247,-4.2525296,-5.8045874,-7.172015,-0.144486,6.475973,-4.6306634,-0.54218346
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-01-02-19.wav,happy,275.14835,0.018282445,-292.79358,45.32784,-14.858356,2.5537393,-2.5825553,3.4458976,-11.730613,-15.518188,-8.652677,-3.353231,2.3326948,-8.222858,-3.5416863
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-02-01-19.wav,happy,268.67114,0.008285397,-347.90533,44.479267,-5.1337442,10.619377,-0.9217925,4.399442,-9.489511,-11.718454,-9.245918,-1.5012841,1.5846667,-9.393461,-0.5877884
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-02-02-19.wav,happy,268.14175,0.023883272,-328.66537,54.197563,13.435555,18.300005,0.98763156,6.3637443,-1.9027038,-2.3356757,-7.2239547,-2.598311,1.6532677,-7.3848715,-1.0984828
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-01-01-19.wav,sad,275.1725,0.009677519,-365.5268,67.22469,17.92228,18.49784,9.793799,13.589759,7.0026054,-1.6399388,-0.7169006,1.2053944,3.7638078,-0.91945523,4.500657
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-01-02-19.wav,sad,268.90204,0.017886369,-321.89117,69.81426,17.723703,19.790928,10.562505,15.267722,4.1274705,-4.623531,0.5109153,1.2657983,3.049766,-1.6197205,0.9664009
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-02-01-19.wav,sad,270.12503,0.010839641,-360.98773,73.40784,9.818447,14.052328,8.829358,14.780569,1.7163357,-9.149678,-2.9311132,6.036691,6.279175,-3.799457,5.985358
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-02-02-19.wav,sad,275.28455,0.014187003,-363.9484,77.67089,16.079626,22.830599,9.022008,13.979754,4.3485904,-3.4437249,-3.215894,2.078051,6.3492804,-0.53281045,6.028026
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-01-01-19.wav,sad,274.9594,0.012464738,-349.124,47.095093,3.1827118,14.730712,8.611145,3.370312,-9.21803,-4.8669004,-3.3626409,-6.1321683,-1.9571224,-4.739739,-2.9758427
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-01-02-19.wav,sad,269.5743,0.0077869683,-372.67545,67.22551,1.5718971,17.73429,8.385168,7.0160203,-5.8679285,-4.749009,-3.7605908,-5.61937,1.3675448,-1.7770036,-2.3987997
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-02-01-19.wav,sad,269.7836,0.013345394,-338.92633,67.89747,1.6370754,12.935056,4.4544888,7.4641137,-11.544702,-5.503591,-4.029398,-11.448175,-4.908047,-3.1096556,-0.913005
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-02-02-19.wav,sad,269.9456,0.013990288,-354.2278,68.88659,-1.8606321,15.500684,9.796137,8.231955,-10.699219,-2.7847128,-3.4582884,-10.586457,-0.8615798,-3.8031123,-1.1522776
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-01-01-19.wav,angry,268.3211,0.007437467,-368.31088,47.986298,-5.806478,12.859312,-0.09204476,-1.0074633,-2.6718624,-4.159374,-9.203556,-3.9634163,4.6946535,-5.433742,-0.08250816
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-01-02-19.wav,angry,268.97995,0.0036414966,-414.44116,56.743263,-3.77966,16.597496,5.283413,2.7290702,-3.629277,-2.8404536,-8.249214,-0.71704125,6.021835,-6.601495,1.6466789
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-02-01-19.wav,angry,275.42245,0.0035067918,-421.83176,45.45077,7.311467,14.144736,1.1154839,1.9374492,-4.525714,-6.233552,-6.037747,0.6254522,1.1844153,-6.3650956,2.7289824
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-02-02-19.wav,angry,275.1203,0.010432432,-357.91324,53.837452,8.056619,17.697256,1.6958222,-0.39242396,-0.8792994,-2.2433078,-10.379378,-2.065263,2.2684884,-7.3525114,0.056687094
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-01-01-19.wav,angry,274.629,0.0049358592,-400.39636,30.750465,-20.098661,7.260508,-7.3632345,-10.164591,-6.5748363,-2.5392826,-11.707138,-4.1256957,1.8933971,-9.832381,1.3837938
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-01-02-19.wav,angry,274.92365,0.014859179,-332.29294,33.44112,-35.798573,1.0275841,-17.729235,-12.269427,-7.8326936,-3.2187965,-12.785459,-4.541448,5.625282,-10.893541,-0.31969655
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-02-01-19.wav,angry,275.43826,0.019503454,-308.05817,28.292267,-33.721745,-2.3927765,-15.855717,-10.578613,-11.115724,-2.957041,-11.549767,-4.4357586,2.9168053,-11.1946335,0.25848135
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-02-02-19.wav,angry,275.31168,0.006501102,-383.54898,27.947754,-21.580801,9.363354,-7.7175374,-12.304215,-9.229842,-3.6733854,-13.242595,-4.502452,2.7416248,-9.525413,-0.68824315
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-01-01-19.wav,fearful,275.26254,0.012471602,-341.94995,53.697186,-2.7876976,15.713755,3.3997235,0.42947665,-6.5267167,-8.406367,-5.2088537,-2.6514437,0.9351767,-9.086232,1.4717777
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-01-02-19.wav,fearful,268.79034,0.012530147,-346.71866,53.971024,3.3631227,13.621786,8.870887,4.7283826,-8.052874,-8.17187,-2.1967168,0.10560615,0.55016494,-2.4648418,0.700264
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-02-01-19.wav,fearful,269.19305,0.010480532,-348.5303,37.739964,-1.2242054,14.249456,-0.5798748,8.0978565,-8.8985405,-13.757989,-2.7904758,-1.3085241,-2.8050454,-6.686901,0.23091385
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-02-02-19.wav,fearful,269.33737,0.011597712,-370.03976,56.693207,14.16307,20.68129,5.5985985,9.607708,-3.515335,-8.629576,-2.6955059,2.2635143,-0.2628231,-3.8181028,3.0980313
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-01-01-19.wav,fearful,274.03845,0.012477455,-330.3289,42.980167,-32.8679,4.5906277,-4.9839582,-3.6056643,-19.530746,-14.279506,-13.213704,-8.078819,3.845111,-15.884318,1.8152052
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-01-02-19.wav,fearful,274.02637,0.013778554,-352.94354,13.98749,-25.79474,-0.5675069,-13.151172,-9.664351,-17.374819,-16.185963,-8.834062,-4.984042,-2.60371,0.9205708,2.7866793
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-02-01-19.wav,fearful,278.8149,0.005568159,-393.5475,18.374693,-18.822193,-2.769065,-13.273498,-2.840079,-11.864756,-12.179541,-2.925362,-3.9706972,-2.216871,-5.1831684,6.2745137
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-02-02-19.wav,fearful,283.05652,0.010690368,-338.24265,23.5916,-23.464869,2.6500213,-9.310787,-2.4989939,-14.611822,-17.830303,-4.31773,-1.5379423,-0.0914717,-5.634999,5.4742837
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-01-01-19.wav,disgust,270.29474,0.002505657,-407.2425,70.55179,13.21813,20.108461,-3.5324516,3.0900922,-6.042664,-8.805467,-2.7453642,-7.381831,2.961526,-4.5519934,2.411616
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-01-02-19.wav,disgust,268.8449,0.008249785,-322.61176,73.9217,3.0044436,9.20349,-2.6038725,4.661634,-5.565025,-13.245228,-1.9621764,-3.9715781,1.5371783,-5.619384,3.5524902
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-02-01-19.wav,disgust,274.92245,0.0057635778,-342.98682,61.937065,10.454112,15.238346,-0.9374378,7.5869946,-7.072657,-9.415427,-3.6534314,0.92338175,0.33872667,-5.3292747,4.277948
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-02-02-19.wav,disgust,274.3193,0.008688451,-369.5737,47.951584,3.7413342,9.859425,-9.253013,4.412754,-8.412171,-10.120081,-4.2375984,-4.373463,1.30666,-7.2366548,0.61518395
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-01-01-19.wav,disgust,274.8608,0.014330638,-319.29068,38.655663,4.1223936,10.077127,-2.829539,-0.4689749,-5.9358616,-11.744132,-8.169707,-10.245455,0.24084884,-5.719638,-5.722469
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-01-02-19.wav,disgust,269.1131,0.00613285,-321.8509,27.427088,-11.273849,7.746213,-12.376985,-5.101375,-10.368076,-10.745537,-7.3626604,-8.93566,-1.4785202,-5.7350044,-4.1488557
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-02-01-19.wav,disgust,274.41553,0.010460859,-328.3125,6.4564013,-3.9966443,2.396689,-23.25739,-0.10892508,-10.391572,-15.024605,-6.507033,-4.929522,-2.9989989,-3.1663778,-2.8523488
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-02-02-19.wav,disgust,269.87817,0.011842148,-331.41968,42.560097,1.01752,13.702183,-0.37390172,-1.8548248,-2.5859187,-4.931312,-8.516481,-3.6068082,3.311025,-6.090023,-1.768051
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-01-01-19.wav,surprised,275.0348,0.008212775,-377.48026,72.99359,10.064394,17.445616,5.805036,6.9497986,-1.6157025,-8.050133,-7.6615696,-3.2846577,-0.68942434,-5.637568,1.1468227
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-01-02-19.wav,surprised,269.34088,0.013388888,-337.3807,78.7864,2.3922932,8.779392,-0.5261534,3.9145699,-3.8181686,-10.349933,-5.101916,-6.318324,1.3437754,-4.130209,1.8805526
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-02-01-19.wav,surprised,268.78958,0.011624695,-341.87964,72.99152,11.900956,24.883938,1.6417639,4.494987,1.5281141,-8.164683,-1.4110131,3.691122,0.28295115,-4.851383,2.983527
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-02-02-19.wav,surprised,275.26273,0.01031815,-399.77795,67.081535,18.314056,21.004875,5.2894516,7.817584,5.379812,-2.2679353,-4.1002703,2.317279,4.181061,-1.7214881,5.420078
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-01-01-19.wav,surprised,273.70187,0.0085520735,-357.15714,58.16398,3.454552,10.492102,0.53769773,1.2668957,-4.8831773,-12.4969845,-5.848928,-7.0708275,-2.6089396,-6.1435876,0.55865324
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-01-02-19.wav,surprised,274.67465,0.008528181,-356.04016,53.43414,-2.1927023,13.196092,3.6094959,1.2126046,-8.423932,-13.740657,-9.800324,-3.3352277,0.05778263,-8.794668,2.3004115
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-02-01-19.wav,surprised,274.6785,0.0055323495,-398.0161,68.545105,5.8287153,16.088617,2.6470904,1.6866608,-1.7424053,-6.6866264,-2.1180472,0.08753423,-0.721611,-5.5155416,3.7212572
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-02-02-19.wav,surprised,275.53165,0.010516116,-370.41776,59.485302,14.303701,17.203342,1.4268253,8.966416,0.80214953,-5.766179,-0.8290271,-1.3970664,2.2625089,-4.8890305,2.2767873
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-01-01-20.wav,neutral,274.55173,0.016610589,-333.73312,35.54762,-6.022683,7.942269,-6.150259,-6.971257,-7.0630217,-11.555156,-4.8777714,-4.6736703,-2.1677945,-6.6348276,-4.307182
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-01-02-20.wav,neutral,274.4255,0.011572808,-369.8276,35.002117,-7.6716857,9.358681,-6.6919675,-9.426923,-6.437806,-12.181663,-5.5207787,-4.0778794,-5.0065665,-4.896059,-5.760537
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-02-01-20.wav,neutral,273.80847,0.00838269,-398.76685,39.942905,-1.6782697,7.223198,-4.634714,-6.3276267,-6.674175,-11.066922,-4.1365056,-3.850264,-4.059075,-5.652624,-4.3996983
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-02-02-20.wav,neutral,274.76428,0.007953853,-391.92667,32.52046,-5.224922,6.45404,-5.543656,-8.129784,-7.8165627,-12.571192,-3.7953355,-4.843219,-3.8683734,-5.6576858,-4.462495
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-01-01-20.wav,calm,274.8982,0.016764624,-339.4409,35.024326,-6.144309,11.189781,-3.743044,-7.731188,-8.974464,-11.212101,-4.724712,-5.155792,-3.0792606,-7.415829,-3.0577977
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-01-02-20.wav,calm,275.25302,0.011249224,-361.21317,32.44693,-6.7139907,6.684239,-4.769312,-5.83923,-9.006455,-10.979172,-6.628823,-4.447314,-5.28142,-9.05754,-4.2363715
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-02-01-20.wav,calm,269.92426,0.011105055,-352.07883,35.418686,3.5164974,7.559879,-0.33657327,-1.5695112,-7.271126,-10.071697,-7.4777493,-4.1658607,-5.3041677,-5.3642874,-3.8137522
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-02-02-20.wav,calm,274.48602,0.01627137,-337.5677,34.851734,2.8157504,6.904305,-1.4044151,-4.3676353,-6.735886,-10.346631,-4.00165,-4.390563,-2.6138835,-6.8828335,-3.0951371
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-01-01-20.wav,calm,275.44864,0.017019125,-334.28497,42.34107,-2.5309715,10.536536,-1.9172186,-5.621394,-8.272224,-9.560358,-4.5549126,-5.556112,-4.464181,-3.8888733,-3.089176
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-01-02-20.wav,calm,274.8439,0.020023592,-307.93616,40.67369,-3.205063,15.063767,-0.2810095,-4.9361095,-5.370555,-10.663362,-5.2482457,-3.7326784,-4.979527,-6.6168227,-3.4013388
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-02-01-20.wav,calm,273.50723,0.016143268,-323.67896,41.26715,2.3186638,10.46621,-0.7968003,-3.9531405,-7.9993043,-11.103648,-3.5931778,-1.073694,-4.393924,-4.9376674,-3.401065
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-02-02-20.wav,calm,275.0593,0.023389554,-319.26642,32.293472,1.1860747,9.396781,-4.2699275,-3.7131581,-6.2824287,-10.420859,-6.607031,-2.972279,-5.8717523,-7.808585,-4.529826
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-01-01-20.wav,happy,273.99744,0.005950088,-410.9715,34.408527,-14.771352,3.932292,-8.077449,-12.511956,-6.8386197,-15.844431,-9.628416,-4.7358203,-10.0943365,-1.3581771,-9.728367
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-01-02-20.wav,happy,274.27884,0.011733005,-376.3819,33.54848,-13.271027,1.9080346,-8.341204,-11.790523,-5.8470106,-15.826535,-5.65948,-8.911412,-4.5070634,-3.0241504,-9.143473
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-02-01-20.wav,happy,274.9244,0.0078032915,-392.30417,37.42071,-2.451222,10.417361,-3.482464,-5.3692355,-8.344805,-14.070186,-7.192082,-7.9006257,-7.86629,-3.0695734,-7.3869085
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-02-02-20.wav,happy,275.61438,0.011208036,-387.11905,27.615295,-13.983659,-1.56228,-5.7161474,-10.465156,-8.6013565,-17.099241,-7.765977,-7.1159916,-5.6261086,-0.833383,-7.872592
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-01-01-20.wav,happy,274.7067,0.010950401,-389.2983,27.48666,-34.084827,-3.5412781,-17.587187,-18.483433,-10.359675,-17.461155,-10.396801,-2.9474394,-12.058153,-1.8556167,-9.410997
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-01-02-20.wav,happy,273.4902,0.010274538,-330.9156,31.332003,-36.66193,-2.5267746,-16.020794,-20.133307,-10.0673895,-21.066883,-11.018093,-6.540895,-14.631471,1.1334414,-4.1200266
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-02-01-20.wav,happy,274.62485,0.0075496943,-394.75305,22.779184,-27.78159,-2.4766428,-15.722082,-15.869232,-14.93059,-16.87676,-7.8204336,-3.1334012,-3.393986,-1.086894,-2.7694933
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-02-02-20.wav,happy,269.45303,0.011747451,-355.34872,10.282397,-31.424145,-14.007899,-16.701633,-18.26779,-12.180179,-16.12798,-7.386584,1.4613156,3.919154,12.931555,5.8200064
C:\Users\Sidath Mendis\Desktop\Reasearch\System-implementation\MaCoDeR\datasets\raw\RAVDESS\Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-01-01-20.wav,sad,273.921,0.009279472,-322.74225,41.678886,-9.606701,11.924766,-6.8336353,-2.2697728,-9.544798,-17.103355,-5.689906,-4.280839,-6.6698976,-5.111858,-3.0374913
