emotion,visual_emotion_confidence,temporal_emotion,final_emotion,stress_level,visual_stress,cognitive_load,deception_risk,visual_cognitive_state,cognitive_confidence,fusion_confidence,temporal_state,blink_count,movement_score,gaze_direction,gaze_stability,gaze_shift_frequency,head_pose,audio_emotion,audio_confidence,audio_stress,audio_stress_confidence,speech_intensity,emotion_agreement,fused_stress,fused_stress_score,fusion_score,risk_score,risk_level,risk_breakdown,cognitive_state,timestamp
neutral,0.81,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.73,0.567,FLUCTUATING,8,3.13,CENTER,1.0,0,"{'yaw': 0.78, 'pitch': 1.95, 'roll': -0.08}",sad,0.3405555555555555,medium,0.3833,0.0,False,MEDIUM,0.361,22.2,27.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.8, 'eye_avoidance': 0.0, 'head_movement': 1.6}",Stable emotional condition,2026-07-07 16:55:14
fear,0.99,fear,fear,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.75,0.693,FLUCTUATING,8,3.1,CENTER,1.0,0,"{'yaw': -6.84, 'pitch': 0.57, 'roll': -0.14}",sad,0.3405555555555555,medium,0.3833,0.0,False,MEDIUM,0.361,34.2,28.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.3, 'eye_avoidance': 0.0, 'head_movement': 1.6}",Negative emotional state,2026-07-07 16:55:15
angry,0.55,angry,angry,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.73,0.385,UNSTABLE,8,3.11,CENTER,1.0,0,"{'yaw': -6.05, 'pitch': -0.27, 'roll': -0.13}",sad,0.3405555555555555,medium,0.3833,0.0,False,MEDIUM,0.361,34.2,28.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.3, 'eye_avoidance': 0.0, 'head_movement': 1.6}",Negative emotional state,2026-07-07 16:55:16
neutral,0.71,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.73,0.497,UNSTABLE,8,3.15,CENTER,1.0,0,"{'yaw': -0.03, 'pitch': 1.09, 'roll': -0.06}",sad,0.3405555555555555,medium,0.3833,0.0,False,MEDIUM,0.361,22.2,28.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.3, 'eye_avoidance': 0.0, 'head_movement': 1.6}",Stable emotional condition,2026-07-07 16:55:16
happy,0.67,happy,happy,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.75,0.469,UNSTABLE,8,3.1,CENTER,1.0,0,"{'yaw': 0.95, 'pitch': 1.69, 'roll': -0.07}",sad,0.3405555555555555,medium,0.3833,0.0,False,MEDIUM,0.361,19.2,29.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.9, 'eye_avoidance': 0.0, 'head_movement': 1.6}",Stable emotional condition,2026-07-07 16:55:17
happy,1.0,happy,happy,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.58,0.7,FLUCTUATING,8,3.12,CENTER,1.0,0,"{'yaw': -4.25, 'pitch': 0.03, 'roll': -0.11}",sad,0.3405555555555555,medium,0.3833,0.0,False,MEDIUM,0.361,19.2,29.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.9, 'eye_avoidance': 0.0, 'head_movement': 1.6}",Stable emotional condition,2026-07-07 16:55:18
neutral,0.98,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.73,0.686,FLUCTUATING,8,3.18,CENTER,1.0,0,"{'yaw': -6.44, 'pitch': 0.15, 'roll': -0.14}",sad,0.3405555555555555,medium,0.3833,0.0,False,MEDIUM,0.361,22.3,29.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.9, 'eye_avoidance': 0.0, 'head_movement': 1.6}",Stable emotional condition,2026-07-07 16:55:18
neutral,0.96,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.68,0.672,FLUCTUATING,8,3.09,CENTER,1.0,0,"{'yaw': -1.37, 'pitch': 1.8, 'roll': -0.08}",sad,0.3405555555555555,medium,0.3833,0.0,False,MEDIUM,0.361,22.2,29.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.9, 'eye_avoidance': 0.0, 'head_movement': 1.5}",Stable emotional condition,2026-07-07 16:55:19
fear,0.46,fear,fear,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.76,0.322,FLUCTUATING,8,3.04,CENTER,1.0,0,"{'yaw': -0.1, 'pitch': 1.82, 'roll': -0.08}",sad,0.3405555555555555,medium,0.3833,0.0,False,MEDIUM,0.361,34.2,29.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.9, 'eye_avoidance': 0.0, 'head_movement': 1.5}",Negative emotional state,2026-07-07 16:55:19
neutral,0.79,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.75,0.553,FLUCTUATING,8,3.08,CENTER,1.0,0,"{'yaw': -0.1, 'pitch': 1.71, 'roll': -0.07}",sad,0.25769841269841265,medium,0.3567,0.0,False,MEDIUM,0.369,22.2,29.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.9, 'eye_avoidance': 0.0, 'head_movement': 1.5}",Stable emotional condition,2026-07-07 16:55:21
happy,0.7,happy,happy,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.73,0.49,FLUCTUATING,8,3.11,CENTER,1.0,0,"{'yaw': -4.71, 'pitch': 1.01, 'roll': -0.09}",sad,0.25769841269841265,medium,0.3567,0.0,False,MEDIUM,0.369,19.2,30.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 11.4, 'eye_avoidance': 0.0, 'head_movement': 1.6}",Stable emotional condition,2026-07-07 16:55:21
fear,0.97,fear,fear,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.73,0.679,FLUCTUATING,8,3.18,CENTER,1.0,0,"{'yaw': 0.4, 'pitch': 2.35, 'roll': -0.07}",sad,0.25769841269841265,medium,0.3567,0.0,False,MEDIUM,0.369,34.3,30.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 11.4, 'eye_avoidance': 0.0, 'head_movement': 1.6}",Negative emotional state,2026-07-07 16:55:22
fear,0.92,fear,fear,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.58,0.644,FLUCTUATING,8,3.19,CENTER,1.0,0,"{'yaw': 0.35, 'pitch': 1.67, 'roll': -0.06}",sad,0.25769841269841265,medium,0.3567,0.0,False,MEDIUM,0.369,34.3,30.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.9, 'eye_avoidance': 0.0, 'head_movement': 1.6}",Negative emotional state,2026-07-07 16:55:23
fear,0.61,fear,fear,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.58,0.427,FLUCTUATING,8,3.2,CENTER,1.0,0,"{'yaw': -4.0, 'pitch': 0.88, 'roll': -0.08}",sad,0.25769841269841265,medium,0.3567,0.0,False,MEDIUM,0.369,34.3,30.1,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.9, 'eye_avoidance': 0.0, 'head_movement': 1.6}",Negative emotional state,2026-07-07 16:55:23
fear,0.99,fear,fear,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.72,0.693,FLUCTUATING,9,3.3,CENTER,1.0,0,"{'yaw': -6.31, 'pitch': 0.68, 'roll': -0.12}",sad,0.25769841269841265,medium,0.3567,0.0,False,MEDIUM,0.369,34.6,29.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.3, 'eye_avoidance': 0.0, 'head_movement': 1.6}",Negative emotional state,2026-07-07 16:55:24
neutral,0.87,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.65,0.609,FLUCTUATING,9,3.4,CENTER,1.0,0,"{'yaw': -6.48, 'pitch': 0.77, 'roll': -0.15}",sad,0.25769841269841265,medium,0.3567,0.0,False,MEDIUM,0.369,22.7,29.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.9, 'eye_avoidance': 0.0, 'head_movement': 1.7}",Stable emotional condition,2026-07-07 16:55:24
neutral,0.98,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.64,0.686,FLUCTUATING,9,3.4,CENTER,1.0,0,"{'yaw': -1.78, 'pitch': 1.1, 'roll': -0.06}",sad,0.25769841269841265,medium,0.3567,0.0,False,MEDIUM,0.369,22.7,29.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.3, 'eye_avoidance': 0.0, 'head_movement': 1.7}",Stable emotional condition,2026-07-07 16:55:25
neutral,0.64,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.66,0.448,FLUCTUATING,9,3.47,CENTER,1.0,0,"{'yaw': -1.4, 'pitch': -0.93, 'roll': -0.05}",sad,0.25769841269841265,medium,0.3567,0.0,False,MEDIUM,0.369,22.7,29.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.8, 'eye_avoidance': 0.0, 'head_movement': 1.7}",Stable emotional condition,2026-07-07 16:55:26
sad,0.43,sad,sad,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.63,0.444,FLUCTUATING,9,3.52,CENTER,1.0,0,"{'yaw': -2.89, 'pitch': -0.73, 'roll': -0.06}",sad,0.25769841269841265,medium,0.3567,0.0,True,MEDIUM,0.369,34.8,29.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.8, 'eye_avoidance': 0.0, 'head_movement': 1.8}",Stable emotional condition,2026-07-07 16:55:26
neutral,0.87,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.72,0.609,FLUCTUATING,9,3.56,CENTER,1.0,0,"{'yaw': -4.62, 'pitch': 0.07, 'roll': -0.14}",sad,0.271031746031746,medium,0.3867,0.0,False,MEDIUM,0.361,22.8,29.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.3, 'eye_avoidance': 0.0, 'head_movement': 1.8}",Stable emotional condition,2026-07-07 16:55:27
neutral,1.0,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.72,0.7,FLUCTUATING,9,3.57,CENTER,1.0,0,"{'yaw': -4.56, 'pitch': 0.17, 'roll': -0.12}",sad,0.271031746031746,medium,0.3867,0.0,False,MEDIUM,0.361,22.8,29.3,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.8, 'eye_avoidance': 0.0, 'head_movement': 1.8}",Stable emotional condition,2026-07-07 16:55:28
neutral,0.95,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.72,0.665,FLUCTUATING,9,3.48,CENTER,1.0,0,"{'yaw': -4.95, 'pitch': -0.46, 'roll': -0.11}",sad,0.271031746031746,medium,0.3867,0.0,False,MEDIUM,0.361,22.7,29.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.3, 'eye_avoidance': 0.0, 'head_movement': 1.7}",Stable emotional condition,2026-07-07 16:55:28
happy,0.74,happy,happy,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.72,0.518,FLUCTUATING,9,3.36,CENTER,1.0,0,"{'yaw': -6.42, 'pitch': 0.53, 'roll': -0.15}",sad,0.271031746031746,medium,0.3867,0.0,False,MEDIUM,0.361,19.7,28.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.3, 'eye_avoidance': 0.0, 'head_movement': 1.7}",Stable emotional condition,2026-07-07 16:55:29
neutral,0.94,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.64,0.658,FLUCTUATING,9,3.33,CENTER,1.0,0,"{'yaw': -1.15, 'pitch': 0.21, 'roll': -0.09}",sad,0.271031746031746,medium,0.3867,0.0,False,MEDIUM,0.361,22.7,28.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.3, 'eye_avoidance': 0.0, 'head_movement': 1.7}",Stable emotional condition,2026-07-07 16:55:30
sad,0.49,sad,sad,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.57,0.481,FLUCTUATING,9,3.39,CENTER,1.0,0,"{'yaw': -0.57, 'pitch': -0.45, 'roll': -0.07}",sad,0.271031746031746,medium,0.3867,0.0,True,MEDIUM,0.361,34.7,28.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.3, 'eye_avoidance': 0.0, 'head_movement': 1.7}",Stable emotional condition,2026-07-07 16:55:30
neutral,0.55,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.72,0.385,FLUCTUATING,9,3.51,CENTER,1.0,0,"{'yaw': 1.16, 'pitch': 2.08, 'roll': -0.07}",sad,0.271031746031746,medium,0.3867,0.0,False,MEDIUM,0.361,22.8,28.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.3, 'eye_avoidance': 0.0, 'head_movement': 1.8}",Stable emotional condition,2026-07-07 16:55:31
angry,0.56,angry,angry,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.56,0.392,FLUCTUATING,9,3.68,CENTER,1.0,0,"{'yaw': 1.16, 'pitch': 3.17, 'roll': -0.05}",sad,0.271031746031746,medium,0.3867,0.0,False,MEDIUM,0.361,34.8,28.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.3, 'eye_avoidance': 0.0, 'head_movement': 1.8}",Negative emotional state,2026-07-07 16:55:32
sad,0.83,sad,sad,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.56,0.651,FLUCTUATING,9,3.81,CENTER,1.0,0,"{'yaw': 1.28, 'pitch': 3.09, 'roll': -0.04}",sad,0.271031746031746,medium,0.3867,0.0,True,MEDIUM,0.361,34.9,28.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.3, 'eye_avoidance': 0.0, 'head_movement': 1.9}",Stable emotional condition,2026-07-07 16:55:32
neutral,0.65,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.72,0.455,FLUCTUATING,10,3.89,CENTER,1.0,0,"{'yaw': -0.16, 'pitch': 2.77, 'roll': -0.05}",sad,0.271031746031746,medium,0.3867,0.0,False,MEDIUM,0.361,23.3,28.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 9.8, 'eye_avoidance': 0.0, 'head_movement': 1.9}",Stable emotional condition,2026-07-07 16:55:33
sad,0.65,sad,sad,MEDIUM,MEDIUM,MEDIUM,LOW,FOCUSED,0.56,0.624,FLUCTUATING,10,3.91,CENTER,1.0,0,"{'yaw': -4.24, 'pitch': 0.81, 'roll': -0.07}",sad,0.3972222222222222,medium,0.3667,0.0,True,MEDIUM,0.366,35.3,29.2,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.3, 'eye_avoidance': 0.0, 'head_movement': 2.0}",Stable emotional condition,2026-07-07 16:55:34
neutral,0.94,neutral,neutral,MEDIUM,MEDIUM,LOW,LOW,FOCUSED,0.65,0.658,FLUCTUATING,10,3.88,CENTER,1.0,0,"{'yaw': -2.43, 'pitch': 2.71, 'roll': -0.06}",sad,0.3972222222222222,medium,0.3667,0.0,False,MEDIUM,0.366,23.3,29.4,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 10.3, 'eye_avoidance': 0.0, 'head_movement': 1.9}",Stable emotional condition,2026-07-07 16:55:35
