emotion,actor,aud_pitch,aud_energy,aud_speech_rate,aud_silence_ratio,aud_voice_stability,aud_spectral_centroid,aud_zcr,aud_energy_variance,aud_mfcc_1,aud_mfcc_2,aud_mfcc_3,aud_mfcc_4,aud_mfcc_5,aud_mfcc_6,aud_mfcc_7,aud_mfcc_8,aud_mfcc_9,aud_mfcc_10,aud_mfcc_11,aud_mfcc_12,aud_mfcc_13,aud_delta_mfcc_1,aud_delta_mfcc_2,aud_delta_mfcc_3,aud_delta_mfcc_4,aud_delta_mfcc_5,aud_delta_mfcc_6,aud_delta_mfcc_7,aud_delta_mfcc_8,aud_delta_mfcc_9,aud_delta_mfcc_10,aud_delta_mfcc_11,aud_delta_mfcc_12,aud_delta_mfcc_13,aud_delta2_mfcc_1,aud_delta2_mfcc_2,aud_delta2_mfcc_3,aud_delta2_mfcc_4,aud_delta2_mfcc_5,aud_delta2_mfcc_6,aud_delta2_mfcc_7,aud_delta2_mfcc_8,aud_delta2_mfcc_9,aud_delta2_mfcc_10,aud_delta2_mfcc_11,aud_delta2_mfcc_12,aud_delta2_mfcc_13,aud_chroma_1,aud_chroma_2,aud_chroma_3,aud_chroma_4,aud_chroma_5,aud_chroma_6,aud_chroma_7,aud_chroma_8,aud_chroma_9,aud_chroma_10,aud_chroma_11,aud_chroma_12,aud_contrast_1,aud_contrast_2,aud_contrast_3,aud_contrast_4,aud_contrast_5,aud_contrast_6,aud_contrast_7,aud_tonnetz_1,aud_tonnetz_2,aud_tonnetz_3,aud_tonnetz_4,aud_tonnetz_5,aud_tonnetz_6,vis_avg_ear,vis_avg_yaw,vis_avg_pitch,vis_avg_roll,vis_left_gaze_ratio,vis_right_gaze_ratio,vis_center_gaze_ratio,vis_gaze_stability,vis_movement_score,vis_blink_rate,tim_response_latency,tim_pause_ratio,tim_speech_rate,tim_voiced_ratio,tim_mean_pause
calm,Actor_10,269.3436,0.024314713,172.265625,0.5735519670802419,0.15593177,3243.6777867388764,0.2103217058121019,0.014362841,-312.39642,44.80096,-3.9235637,12.023149,-2.0299804,-9.381452,-3.6486373,-20.147907,-6.215315,-3.0127401,-4.4758763,-6.548595,-1.073041,0.40441915,0.16957182,0.02133593,-0.11734705,-0.07966757,-0.022933627,0.04870705,-0.07636036,-0.028940346,-0.027216844,-0.0020584788,0.052953076,-0.05467354,-0.040525246,0.01719736,0.0051615406,-0.039083093,0.009182374,0.007598695,-0.03167301,0.0011614903,0.006522458,-0.028659623,0.009244452,0.004427688,-0.028299905,0.26877758,0.21844776,0.28081086,0.32017708,0.33519608,0.39398187,0.4373213,0.54705673,0.61981666,0.5273125,0.5647042,0.41995493,18.454816346717624,18.90808762575399,20.49080894336653,17.500220623779494,18.751642237782963,20.30737460063749,45.173562925444,-0.0592827375801832,0.0376280068518443,0.0445918174057149,-0.0759553569250381,0.0139903093942772,-0.0180274703948472,0.2833117764968017,0.5324189551694627,2.330612477979052,-0.025303999182896414,0.0,0.0,1.0,1.0,2.9014671247305213,29.333764470063965,1.005,0.5643,0.2766,0.4357,1.005
calm,Actor_10,274.6884,0.021257436,161.4990234375,0.563667087073114,0.1457993,3100.740561339662,0.1937530517578125,0.012793804,-332.17203,51.24067,-0.45942932,9.355514,0.6460606,-13.385454,-6.1053705,-16.446203,-4.888071,-1.4344695,-6.1798053,-5.489253,-0.66868305,0.1333498,0.16447847,0.06283005,-0.02923261,-0.09054235,-0.0820416,-0.07957528,-0.03748555,-0.045079987,-0.032196928,-0.00643909,-0.01981194,-0.04483063,-0.06864355,-0.0081974985,0.029167524,0.0028638304,0.02926366,0.030924892,-0.0053013503,0.024408573,0.027824262,0.019101027,0.010336509,0.012503579,-0.010412246,0.21755043,0.15802778,0.19720569,0.248843,0.21453151,0.24005714,0.38902292,0.49618906,0.62235653,0.50365025,0.47233573,0.36196434,17.72214497723632,17.96192128926781,18.83499230545624,17.665925493470418,19.1727610139423,20.604270563917435,45.41763092738079,-0.050883829003342,0.0009570304024231,0.019054636874352,0.0060121335154684,-0.0088216375974269,0.0163464309001938,0.30702668667222105,1.5651256921363432,2.6656699673475353,-0.09787289050951818,0.0,0.0,1.0,1.0,4.328668549993396,28.85946626655558,1.065,0.5633,0.5442,0.4367,0.54
calm,Actor_10,268.7949,0.023707148,112.34714673913044,0.5701612805359029,0.15397125,2595.760257374837,0.1351841517857142,0.01416204,-312.11273,56.801594,-7.137436,6.3579526,6.6385746,-7.579776,-12.635562,-19.507149,-4.557364,0.08441939,-2.423144,-3.8119059,1.4489956,-0.03899445,-0.06502268,-0.06992485,-0.04659426,-0.009863637,0.01714332,0.021056276,0.017063307,0.02809534,0.035346802,0.016863035,-0.010898595,-0.028100748,-0.02763433,-0.023764635,-0.00071584806,-0.0031833234,-0.014648615,0.0024939976,0.026595633,0.015498299,-0.012609529,-0.016977947,-0.0014193191,-0.0020458386,-0.026121851,0.31204876,0.24723065,0.2336711,0.24154483,0.2332349,0.274768,0.41997704,0.46499583,0.5395372,0.5597397,0.52401483,0.44717214,17.365907343568274,17.831408622267695,20.45024308096836,18.16499446318772,19.089260899036567,19.265694496233937,44.36027002290015,0.0027486368565412,0.0063518242056141,-0.0060891187135193,0.0245640455667061,-0.0052313635374141,0.0093113191699485,0.26487709147060773,0.6358940427967507,3.039899490734051,0.007499687830301055,0.0,0.0,1.0,1.0,3.6946288025818705,29.702458170587846,1.14,0.621,1.0753,0.379,0.315
calm,Actor_10,274.28018,0.024100065,198.76802884615384,0.5627586374282489,0.15524195,2502.040511632837,0.1219914596273292,0.014595749,-338.74045,58.500435,-3.0272672,1.1773472,3.2105727,-5.000233,-10.85074,-18.220448,-7.035011,0.7429861,0.45142332,-2.971859,-3.1252408,-0.46829224,-0.23769303,0.2462092,0.09814034,-0.06111635,0.047060106,0.19293869,0.23664391,0.010325334,-0.14349101,-0.049895827,-0.0028199765,-0.044796973,-0.04318925,-0.019733228,0.014330846,0.01665697,0.034046505,0.027786164,0.01145614,0.025132831,0.029368361,0.0038363074,0.002370313,-0.0061899847,-0.017602785,0.26082203,0.26377586,0.24795584,0.2791517,0.3205372,0.40886888,0.36797315,0.35502642,0.46120557,0.5104302,0.51794666,0.3504008,17.018110888924568,18.555523618070183,19.327815244063007,18.86754796454701,19.3218041490336,19.451485036923625,45.16577307844657,-0.0803205074091224,-0.0067774969118583,-0.0537326217785202,-0.0837656034392407,0.0175831741810081,-0.0328447095278262,0.2888858725361958,1.952621014800077,5.254044353730146,-0.04260276662385308,0.0,0.0,1.0,1.0,7.259273491558916,29.222282549276084,0.99,0.621,1.3441,0.379,0.255
calm,Actor_10,275.39175,0.024335474,161.4990234375,0.5399050957388464,0.15599832,2587.120195092192,0.1383354373094512,0.014352171,-335.7224,55.894604,-1.0943719,10.994964,3.1297867,-7.535832,-4.542889,-15.795641,-4.4973483,-2.0027025,-4.680026,-6.214732,-1.8966694,0.007936804,0.011175667,0.0110389665,0.01082375,0.010547001,0.010229134,0.0098911375,0.009551514,0.009224566,0.008918029,0.008633497,0.0083661545,0.008106697,-0.006672859,-0.009322469,-0.008984583,-0.008442076,-0.0077233897,-0.0068636057,-0.005900611,-0.004871415,-0.003808196,-0.0027362516,-0.0016728261,-0.00062706997,0.00039808053,0.27217385,0.2177313,0.23809163,0.2622026,0.27281862,0.3881465,0.43999827,0.44516066,0.4903761,0.5210444,0.5251167,0.54601693,19.437304621600465,18.01492674951324,19.93550922177248,17.507182198656327,18.51041074624548,19.895788866348468,45.49866268469581,-0.0901472800173362,0.0142735314160294,0.0020257207229955,-0.1430213272091708,0.0176110156965232,-0.0256933008083538,0.29481762116309845,0.4810884204480786,2.6736016444976545,0.0068704982642020926,0.0,0.0,1.0,1.0,3.2885120487078896,29.103647576738034,1.005,0.5833,1.5873,0.4167,0.1975
calm,Actor_10,275.0398,0.028880347,123.046875,0.5311783477130363,0.16994219,2729.445228646942,0.1314711972891566,0.016434297,-325.73984,61.21565,6.6242943,10.804808,6.6087446,0.3800525,-2.9307177,-8.918729,-2.276284,-1.6324352,-3.579358,-5.6018476,-3.4323046,-0.020520682,-0.025385777,-0.01676606,-0.0065174447,0.0036703707,0.012304995,0.018642103,0.022301042,0.021722132,0.016760286,0.009403412,0.0008788051,-0.007207227,0.010185159,0.013490536,0.010853314,0.0069075623,0.0025751188,-0.0009455221,-0.0028975303,-0.00322944,-0.0021714503,2.839838e-05,0.003023098,0.0063128932,0.009284217,0.27439606,0.29556376,0.30530387,0.37106457,0.4343275,0.5233266,0.4518464,0.5533085,0.62561435,0.54764533,0.36167723,0.2917812,21.427999499181155,17.606226305462236,18.56068720561614,16.327739414019963,17.33019915256222,17.569047770544774,44.30461399637201,-0.0083214708916882,0.0504347343914541,-0.0531124237795782,0.0785715478017964,-0.0171374756204078,-0.0176820847011557,0.3216675042879681,1.1268655601363524,3.8863816267221156,-0.06089990207723843,0.0,0.0,1.0,1.0,5.074147088935707,28.56664991424064,0.99,0.5354,0.5249,0.4646,0.5175
happy,Actor_10,274.2786,0.0100982785,69.83741554054055,0.6209985372736334,0.10049019,2840.7989990848564,0.1212198623758278,0.0065385825,-373.65695,46.859726,-13.03364,3.9919806,3.5750587,-8.070893,-4.563449,-14.073465,-6.542048,-1.6981949,-5.5625825,-4.4768977,-2.784255,0.0053432034,0.007482516,0.0074792826,0.007394652,0.0072707054,0.0071869656,0.0069662435,0.0068313396,0.006580656,0.006335404,0.0060918694,0.00573637,0.0054675094,-0.00046582252,-0.00071848463,-0.00070244115,-0.00074791437,-0.0008159789,-0.0008341856,-0.0009632237,-0.0010000507,-0.0011273788,-0.0012344366,-0.001324161,-0.0014992005,-0.001578511,0.39170605,0.3865445,0.4432024,0.5073866,0.56556624,0.53751194,0.55858177,0.5114332,0.51960707,0.478989,0.4027179,0.40345606,18.578153438743392,16.798312781519993,17.803069109011016,15.992065630893237,17.345736215742527,18.993379829318485,45.20618815714827,0.0073077887742704,-0.0125144512881192,-0.0516565318530838,-0.0253211907234468,0.0014078757090238,0.0241144581282332,0.3243670388129877,0.8798243241912024,0.9282577866317212,0.010242312700963287,0.0,0.0,1.0,1.0,2.2296165788567284,28.512659223740247,1.05,0.6897,2.0115,0.3103,0.1886
happy,Actor_10,274.55215,0.016193325,103.359375,0.6068455375929532,0.127253,2632.9856363904187,0.1252701822916666,0.010444823,-356.08484,46.04002,-10.466603,4.0297956,2.1355748,-9.660835,-8.201736,-15.407224,-8.206768,-0.03969584,-8.581497,-6.846234,-1.5078925,0.0025364177,0.003569692,0.0035218303,0.0034429803,0.0033353425,0.0032013957,0.003044243,0.002867864,0.0026763724,0.0024746323,0.0022677358,0.0020609538,0.0018598874,0.00551431,0.0077694417,0.0076817577,0.007536906,0.0073364894,0.0070829457,0.0067792144,0.0064288927,0.006036061,0.0056052436,0.0051414235,0.0046498664,0.0041360646,0.42389843,0.43352565,0.4755725,0.5257238,0.4507663,0.44981146,0.44660074,0.459611,0.43325242,0.46002585,0.4692665,0.3924426,16.634993163850638,15.851603461116447,17.027776500815108,16.689179535705463,18.43815750785165,18.92681066956792,44.67591830412585,-0.0508824585555795,-0.0053426987533338,0.0059331723783781,-0.0321644622700603,0.0277375484449663,0.0174128117732471,0.3155379084737401,1.180554878864018,0.4042561810052464,0.004687726841844419,0.0,0.0,1.0,1.0,1.9307920213548768,28.689241830525198,1.08,0.6435,1.4493,0.3565,0.231
happy,Actor_10,274.95847,0.022053745,86.1328125,0.6187566929350065,0.14850503,2896.037466268501,0.1612591510052447,0.014228107,-340.18033,41.09106,-21.134472,5.5625834,-0.4568983,-10.349301,-13.76745,-19.092196,-4.6329026,-0.760244,-11.571668,-5.304501,-0.37871024,0.46122688,-0.06290134,-0.18055223,0.14691527,-0.1502512,-0.006520158,0.009353745,-0.069202825,-0.0023973773,0.022755636,-0.033169165,-0.06004443,-0.012172393,-0.09436698,0.045762494,0.065278634,-0.017829213,0.05193059,-0.010228679,-0.0038451764,0.021327816,-0.007506517,-0.00038554159,-0.008422586,-0.012663211,0.0120424945,0.3372901,0.3735801,0.41937235,0.3788303,0.3749756,0.38453558,0.51184005,0.5132081,0.46522084,0.44313097,0.4055071,0.34092826,16.306749005336258,18.2778850723573,18.557481368690112,17.468242486146426,19.17413253763376,20.27341682795427,45.82229696869693,0.0028100977417323,0.0471737745883897,0.0151934020312407,-0.0790772664757982,0.00400891814982,0.0042040045800541,0.3349834578531363,0.395012165630851,-0.9461331309277029,0.038612688539961304,0.0,0.0,1.0,1.0,1.4228658002045018,28.300330842937274,1.02,0.653,0.9132,0.347,0.365
happy,Actor_10,274.75046,0.017511034,83.35433467741936,0.617378421725066,0.13232926,2880.4927620556427,0.1684705946180555,0.011235226,-362.6831,52.358646,-11.021527,5.8815165,-3.4479132,-13.537929,-9.505345,-19.779882,-8.268833,0.59834725,-11.007748,-4.7907696,-0.93704224,0.45726287,0.1944156,-0.018591842,0.035662778,-0.13672434,-0.10363817,-0.044093635,-0.13920501,-0.072320394,0.011010395,0.039357398,0.027196653,0.038509037,0.051065564,0.008447726,0.0063211718,0.009404874,-0.0040760934,0.026247678,0.0022455587,-0.024761207,0.01466855,0.03524385,0.029373506,0.02089692,0.014878241,0.402597,0.42490864,0.4700622,0.40776002,0.33953378,0.32346264,0.43374497,0.52148795,0.5109134,0.43093273,0.39318097,0.38397735,17.0032595667645,17.194870551787126,17.20063551698574,16.1793476173646,17.957220803357483,20.576194165330417,45.56634001891096,-0.0210735669143005,0.0166512678699349,0.0087476878236172,-0.0146081587089513,0.0099901636453389,0.000724480282871,0.36459412023285925,0.8617850409127474,1.4388947773171068,-0.015289252884872697,0.0,0.0,1.0,1.0,2.49542263128328,27.708117595342813,1.05,0.629,0.6033,0.371,0.5325
happy,Actor_10,274.92465,0.023247287,117.45383522727272,0.558905566717882,0.1524706,2892.740499251322,0.1830554640436747,0.014012495,-324.0893,35.37936,-30.616266,-1.842819,-4.069357,-22.080818,-10.706037,-20.744637,-16.658775,0.9068185,-14.629668,-10.207644,-1.8648674,0.0031650038,0.004548268,0.007664175,-0.010501149,0.000286424,0.011037827,-0.012373325,0.0009994033,-4.0973526e-05,-0.0037168078,0.005529576,0.0026488935,-0.0022935178,0.003442385,-0.0040599178,-0.0028942262,-0.00031055888,-0.0016980171,0.0042004124,0.001636462,0.004107159,0.003737701,0.004204978,0.0074859895,0.0035915878,0.0032449416,0.2836246,0.25869894,0.26710966,0.2699956,0.3337649,0.37834144,0.48088852,0.5889201,0.54144555,0.5159908,0.43461263,0.33479062,16.716468106972584,18.59786816339046,19.77834359927776,18.12872223294553,18.197064700985816,22.926585730044582,47.87360899134355,0.0171580668232639,0.014671509357757,0.0340000296247196,-0.0174487079458642,0.0143523350655404,0.0014512104615893,0.32575174251859623,0.786132793597202,0.0651402869264677,0.013091131339179551,0.0,0.0,1.0,1.0,2.26119373746842,28.484965149628074,1.05,0.6339,1.8373,0.3661,0.195
happy,Actor_10,275.30325,0.01859541,198.76802884615384,0.6114196212444825,0.136365,2907.461237163116,0.1493784923427152,0.0118045155,-350.67093,32.408558,-26.381166,-1.0842651,0.1454328,-17.25832,-12.371322,-18.894283,-14.545598,0.38168982,-12.051965,-11.026863,0.36496496,0.0006703762,0.0009458428,0.00094319024,0.0009389271,0.0009329019,0.000925203,0.0009157926,0.0009046264,0.0008918813,0.00087747513,0.0008614269,0.0008437428,0.00082453986,0.00036973512,0.00052302086,0.0005213946,0.00051875936,0.00051502755,0.0005102742,0.00050441554,0.0004975654,0.0004896794,0.0004807604,0.00047082844,0.00045990787,0.0004480254,0.30273068,0.2829711,0.27859342,0.30801633,0.36063278,0.39209175,0.4023869,0.48679206,0.5681836,0.6418073,0.5678059,0.37457234,16.345071335337682,16.497416394969385,19.316636995617973,17.48604309112701,17.832109853505127,20.512121147223628,45.99939013682801,-0.0020856267526702,0.0219630595203737,-0.0554007803165476,0.0113825132863724,0.0083613925098929,0.0195572315360611,0.3123614985870823,1.1078364029923595,1.286912566705099,-0.018245617453064956,0.0,0.0,1.0,1.0,2.63778366983039,28.752770028258354,1.05,0.6897,2.2989,0.3103,0.165
happy,Actor_10,274.72504,0.015162495,107.666015625,0.6103054500442945,0.12313608,3249.360095083894,0.215043914984472,0.010071265,-350.33646,22.168152,-24.089973,-1.5148798,-6.060869,-16.068365,-11.2520895,-16.567404,-16.302822,-2.4123833,-12.346529,-11.863239,0.91207385,0.0027211823,0.003846826,0.003844516,0.0038406122,0.0038351864,0.0038282739,0.0038198803,0.0038100888,0.0037989647,0.003786478,0.0037727593,0.003757862,0.0037418862,-0.0030444246,-0.0043014386,-0.004292959,-0.004278882,-0.004259246,-0.004234018,-0.004203318,-0.0041671125,-0.004125551,-0.004078624,-0.004026496,-0.0039692014,-0.003906857,0.3019165,0.25051424,0.26893082,0.28684807,0.33506185,0.38877985,0.3925634,0.43919325,0.5622647,0.5664451,0.60047,0.4790013,16.81169685638395,16.20501452697075,20.13243338891451,17.977192634246236,18.51536700372684,21.234552364706047,47.9878250285158,-0.0257561341538257,0.0167902816365194,0.0250609196029795,-0.0684913649391502,-0.0145809953169437,-0.0112056692880331,0.3172360536846136,0.9864643461318956,0.32763359110446844,-0.015832571767973255,0.0,0.0,1.0,1.0,2.086610648878889,28.65527892630773,1.14,0.7379,1.6129,0.2621,0.25
happy,Actor_10,269.71082,0.012182884,184.5703125,0.5860221808504563,0.110376105,3198.595685233598,0.1783248546511628,0.007877468,-353.26498,27.176298,-31.601574,-0.72220665,-2.0889227,-18.586979,-10.272689,-18.13579,-17.388931,0.7742666,-14.395025,-8.621026,-1.1814077,-0.0008222003,-0.0011640593,-0.0011621519,-0.0011590248,-0.0011546556,-0.0011490445,-0.0011422024,-0.0011341072,-0.0011247812,-0.0011142797,-0.0011025585,-0.0010896395,-0.0010755728,-0.0008528177,-0.0012047568,-0.0012025279,-0.001198824,-0.0011935955,-0.0011869197,-0.0011787941,-0.0011692103,-0.0011581792,-0.0011457371,-0.0011318811,-0.0011166306,-0.0011000023,0.34973145,0.39575794,0.40269136,0.39811718,0.46047422,0.48792115,0.5065389,0.52329355,0.5370477,0.5185134,0.47237068,0.3578087,15.577054372836145,18.42544217821058,19.2165122082553,16.569471841248664,17.328299830586666,20.738457863725827,46.530841518891656,-0.0168713215593952,-0.0061924213140464,-0.0424149428273633,-0.0270278644585598,0.0046490281655944,-0.0247934776590798,0.3319769093243339,0.7095577931194872,0.0037927029044683954,0.004165394155200649,0.0,0.0,1.0,1.0,1.6743799925806278,28.36046181351332,1.11,0.692,1.7744,0.308,0.2293
sad,Actor_10,275.1821,0.0158489,103.359375,0.6131689502732091,0.12589242,2761.916935462508,0.1353119536713286,0.00983547,-357.72067,57.13231,3.1001515,14.05481,7.324998,-3.7842395,-0.025896993,-12.557369,-2.1418529,-0.84867525,-4.030423,-4.939935,1.7669941,-0.04619017,-0.058831543,-0.05002914,-0.04533421,-0.035886485,-0.025149725,-0.020282682,-0.014914213,-0.010221241,-0.013517726,-0.017466418,-0.018380925,-0.024907492,0.016421339,0.019151447,0.01573768,0.017270565,0.014897883,0.011213353,0.011534239,0.008754834,0.0033845569,0.0022880365,-0.00053129246,-0.007345914,-0.00883478,0.2759368,0.31153718,0.39771393,0.3621234,0.34419358,0.3797924,0.49484673,0.75478244,0.6707085,0.5013894,0.3461998,0.29225296,19.56064919728184,16.592148108315566,18.024161049028447,16.120738406430117,17.12647170749771,18.803536582638305,44.84352631499382,0.0023992002220711,0.0527863625949611,0.0659911976427068,0.0093604340527357,0.0175643868318265,-0.024209431636756,0.2974764038267857,0.9915656948430124,0.715057070198737,-0.01325782348506965,0.0,0.0,1.0,1.0,1.9489375167299903,29.050471923464286,0.975,0.6712,1.5221,0.3288,0.237
sad,Actor_10,273.88232,0.016467767,215.33203125,0.5896859521413542,0.12832679,2755.3566391120485,0.138076171875,0.010208192,-312.7515,63.423653,2.7849185,8.738337,5.11806,-3.0657496,-4.7748647,-17.148151,-3.2631037,3.2804232,-2.2247152,-5.148883,0.9728791,-1.1894348,-0.22336288,0.0591589,0.023504995,0.32572109,0.15669377,0.18714118,0.1263652,-0.10264191,0.054936357,0.06525295,0.20226814,0.042543724,0.36532775,0.021307467,0.050940502,-0.0052282014,-0.117757045,-0.007341226,0.04134598,0.05106,0.02997375,-0.007926464,0.047673844,-0.07594891,-0.03820112,0.24262184,0.20184822,0.20827757,0.26036173,0.34997532,0.49125448,0.5087719,0.56580186,0.4880708,0.40645903,0.33563492,0.31472602,21.954071990708915,15.433736128228762,17.452923384939332,16.531051397337496,18.67175502716488,19.04449004319138,43.62327533709312,0.0100086566976558,0.0497973331365611,-0.0268465031047048,0.0132151849288486,0.0002254534809648,-0.0219883592849751,0.2828846588382209,0.7637141998584485,1.6013444826817111,-0.062089981223282055,0.0,0.0,1.0,1.0,2.5286812535783083,29.34230682323558,1.005,0.6391,2.029,0.3609,0.1693
sad,Actor_10,269.6609,0.021102628,184.5703125,0.5911090025516419,0.14526744,2594.1319130106303,0.1312838286356209,0.013058984,-341.98172,65.31736,11.483773,14.287219,7.1125607,-3.726845,-4.642433,-16.081049,-3.4544184,-0.8328543,-7.22965,-2.337463,2.492524,-0.04803068,-0.046685338,-0.028714249,-0.043845054,-0.036114436,-0.019412221,-0.03368819,-0.021479439,0.0020403021,-0.011997746,-0.015330046,-0.0059986864,-0.03151481,-0.08337313,-0.037278637,0.0028190028,-0.033659976,0.0061684996,0.02140399,-0.0036840844,-0.011697616,-0.011423252,-0.013047329,-0.011225997,0.0075124353,-0.01570978,0.31627172,0.32655767,0.30925578,0.38510162,0.3804653,0.41445214,0.4180212,0.5055547,0.6651942,0.6382502,0.4823541,0.4317646,19.32136338778812,16.148173854873754,18.714540495718712,16.37460019344825,18.34652982865912,18.626565285443466,44.61640831503463,-0.045800859173169,-0.0111300162298522,-0.0475258563897805,-0.0171009790140144,-0.0111485737082707,0.0112604082864862,0.32259031338037575,0.748949913766824,-0.34054593791103954,-0.035953200550768574,0.0,0.0,1.0,1.0,2.137637801083958,28.548193732392484,1.035,0.6453,2.2792,0.3547,0.1575
sad,Actor_10,274.82156,0.020420972,161.4990234375,0.5832558361351551,0.14290197,2818.363507525482,0.1423488709984756,0.012690178,-325.491,68.70589,13.196307,7.487181,3.8583446,-0.45614922,-5.692604,-13.71404,-0.23038259,0.05297284,-7.0742517,-2.8741696,1.6059848,-0.066640526,-0.008974599,-0.032379594,-0.045191403,-0.015754776,-0.04777148,-0.0020021228,-0.040583774,-0.023066241,0.01226529,0.0021922821,0.0042829164,0.0032958607,-0.030254805,-0.007344176,-0.013121157,-0.012970587,0.0029835447,-0.009118926,0.0071602683,-0.0041971,0.0047205193,0.016834581,0.014699514,0.012644366,0.009463694,0.37390572,0.41744778,0.4105062,0.39021203,0.36327228,0.53995293,0.6660685,0.65143025,0.5314998,0.42869276,0.36202234,0.36649695,21.85028557160557,14.821599422886647,16.738608499540085,15.31822120028126,17.604807716401925,17.550165679810007,43.80775350604319,-0.016729774565867,-0.0015880054955043,-0.0285840516458498,-0.0842576636251339,0.0013933960900106,0.0116473065757352,0.3347469463428049,-0.03128176978778536,-0.7435149342005178,-0.0024026674664121782,0.0,0.0,1.0,1.0,2.028622637967439,28.305061073143904,1.005,0.6587,2.1164,0.3413,0.1856
sad,Actor_10,274.93143,0.010079961,129.19921875,0.5865144395686899,0.10039901,2710.722598486053,0.1342676427980132,0.006218982,-360.59485,55.977753,-8.318171,13.66586,8.768181,-11.594916,-5.4184213,-18.491133,-5.2772017,-1.5609436,-8.365986,-3.2964752,1.5786606,-0.018632902,-0.025993498,-0.025479602,-0.025219759,-0.024576187,-0.023331814,-0.022100862,-0.020946793,-0.019406242,-0.017560732,-0.015762025,-0.014001265,-0.012175905,-0.012132025,-0.017189238,-0.017046202,-0.016555408,-0.015998749,-0.01548191,-0.014757835,-0.013822885,-0.012905973,-0.012006183,-0.01100928,-0.009956907,-0.008929404,0.38433778,0.40099558,0.40899885,0.3661183,0.41336554,0.42376846,0.43349335,0.47238,0.43781266,0.44413728,0.49988714,0.43409184,19.226514941296976,16.625566877601994,18.505307170549408,16.44421852114149,17.351765466286228,18.65840559997893,45.50503903025204,-0.0121187838951884,0.001974850582334,0.0171615107089818,0.0024947210165685,0.016672661172343,-0.0076074702815546,0.3111806577520746,0.8519659190597764,1.2280934507977426,-0.021514382927475945,0.0,0.0,1.0,1.0,2.4142086014857718,28.77638684495851,1.05,0.6422,2.0115,0.3578,0.1714
sad,Actor_10,269.94528,0.020468414,112.34714673913044,0.549908541232661,0.14306787,2647.39841739223,0.1397847757711039,0.012217604,-298.6198,62.27716,-11.830583,14.239294,9.86028,-10.694509,-12.243241,-25.7019,-4.605695,2.7516615,-5.753948,-2.851225,2.5861719,0.17848304,0.019140566,-0.021153636,0.05665292,-0.12786114,-0.054147758,0.11005647,0.11254573,0.0685741,-0.06636674,0.011855596,-0.019890824,-0.065401904,-0.13047002,-0.0710581,0.060364798,0.030968057,0.0029479126,0.051141918,0.0981849,0.072556384,0.0051935865,-0.08167203,-0.018425819,0.0044437153,0.013994957,0.384104,0.3358234,0.28404117,0.3518306,0.3145421,0.32866943,0.3976049,0.51499164,0.53997546,0.4946677,0.51584405,0.44131508,17.440426844861744,15.834628717131078,17.54892941812095,17.809745716135296,18.25416693738413,20.08799243087085,45.29558895338663,-0.045227534399958,0.0280939098759531,0.0070128347573481,0.0247172832265249,0.0095409064240417,-0.0049170707605699,0.2967403145645004,0.7902674500687297,0.5773713127833158,-0.030425088690816386,0.0,0.0,1.0,1.0,1.791036646598491,29.06519370870999,1.08,0.6245,1.4065,0.3755,0.243
sad,Actor_10,274.93057,0.010572231,184.5703125,0.604527313390419,0.10282136,2866.566678460542,0.146816037735849,0.0070384615,-357.5252,54.922146,13.857038,15.087153,6.475436,-1.8379027,-7.1805925,-15.216527,-0.94292754,-0.908594,-7.0019093,-1.641847,2.1787446,-0.010061013,-0.01310087,-0.011639913,-0.012158022,-0.013581947,-0.013624459,-0.01234057,-0.01215642,-0.013959225,-0.014739369,-0.012642003,-0.010226184,-0.008952581,-0.0043338994,-0.00337918,0.00026497076,-0.0008605141,-0.0050670234,-0.0072715026,-0.004916479,-0.0011460962,-0.0021471002,-0.00703224,-0.0077492082,-0.0025879352,0.00129286,0.3934552,0.37317634,0.32134825,0.32266095,0.38876656,0.52973014,0.50989544,0.5232539,0.51029116,0.46468857,0.38090634,0.38890728,21.107822437683623,14.272029847430634,17.192316177964834,15.934658875692907,17.842307835352702,18.081569995029227,44.98492268086163,0.0152926205596178,0.0014534125928052,-0.0898714113596879,0.040071097448608,0.0092608786229091,-0.0054976182474326,0.3150386889765872,0.7090844278632392,-0.39853504078907487,-0.013121803074741383,0.0,0.0,1.0,1.0,2.0064832744242653,28.699226220468255,1.02,0.6708,1.9204,0.3292,0.2036
